FREQ	CALLSIGN	STATE	CITY	PWR-D	PWR-N	PWR-C	LATITUDE	LONGITUDE	STATUS
1270	KLXX	ND	BISMARCK-MANDAN	1000	250		46.8103	-100.8361	
1270	WTSN	NH	DOVER	5000	5000		43.1836	-70.8539	
1270	WMIZ	NJ	VINELAND	360	210		39.4981	-75.0753	
1270	KINN	NM	ALAMOGORDO	1000	80		32.8869	-105.9511	
1270	KBZZ	NV	SPARKS	10000	5000		39.5339	-119.6628	
1270	WHLD	NY	NIAGARA FALLS	5000	1000		42.7447	-78.8869	
1270	WDLA	NY	WALTON	5000	89		42.1361	-75.0800	
1270	WILE	OH	CAMBRIDGE	830	28		40.0394	-81.6467	
1270	WDLR	OH	MARYSVILLE	500	500		40.2461	-83.3306	
1270	KRXO	OK	CLAREMORE	5000	1000		36.2653	-95.7103	
1270	KAJO	OR	GRANTS PASS	10000	48		42.4378	-123.3575	
1270	WLBR	PA	LEBANON	5000	1000		40.3597	-76.4583	
1270	WHGS	SC	HAMPTON	10000	219		32.8439	-81.1256	
1270	KNWC	SD	SIOUX FALLS	5000	2300		43.2853	-96.7647	
1270	WLIK	TN	NEWPORT	5000	500		35.9636	-83.2086	
1270	WQKR	TN	PORTLAND	1000	43		36.6111	-86.5811	
1270	KFLC	TX	BENBROOK	50000	5000		32.7267	-97.1917	
1270	KEPS	TX	EAGLE PASS	890	32		28.7325	-100.4928	
1270	WPMH	VA	NEWPORT NEWS	1500	900		37.0311	-76.3667	
1270	WHEO	VA	STUART	5000			36.6236	-80.2639	
1270	KEDO	WA	LONGVIEW	5000	83		46.1831	-122.9581	
1270	WRJC	WI	MAUSTON	500	27		43.8311	-90.0808	
1270	KIML	WY	GILLETTE	10000	40		44.3026	-105.4974	
1280	WPID	AL	PIEDMONT	1000	84		33.9306	-85.5833	
1280	WMXB	AL	TUSCALOOSA	5000	500		33.2186	-87.5681	
1280	KNBY	AR	NEWPORT	1000	88		35.6106	-91.2506	Silent
1280	KXEG	AZ	PHOENIX	2500	49		33.4935	-112.1385	Silent
1280	KXTK	CA	ARROYO GRANDE	10000	2500		35.1456	-120.5208	
1280	KFRN	CA	LONG BEACH	1000	1000		33.7983	-118.2464	
1280	KWSX	CA	STOCKTON		1000		37.9819	-121.2289	
1280	KWSX	CA	STOCKTON	1000			37.9828	-121.2294	
1280	KBNO	CO	DENVER	5000	5000		39.6014	-104.9800	
1280	WSUX	DE	SEAFORD	840	211		38.6131	-75.5867	
1280	WDSP	FL	DE FUNIAK SPRINGS	5000	46		30.7114	-86.1069	Silent
1280	WIPC	FL	LAKE WALES	1000	150		27.9250	-81.6044	
1280	WTMY	FL	SARASOTA	300	100		27.3364	-82.5736	
1280	WIHB	GA	MACON	5000	99		32.8044	-83.6044	
1280	KCOB	IA	NEWTON	730	19		41.7364	-93.0200	
1280	WBIG	IL	AURORA	1000	500		41.7694	-88.2456	
1280	WGBF	IN	EVANSVILLE	5000	1000		37.9958	-87.4767	
1280	KSOK	KS	ARKANSAS CITY	1000	100		37.0861	-97.0328	
1280	WZXI	KY	LANCASTER	1000	88		37.6322	-84.5672	
1280	WODT	LA	NEW ORLEANS	5000	5000		29.8953	-90.0044	
1280	WPKZ	MA	FITCHBURG	5000	1000		42.5944	-71.8367	
1280	WHTP	ME	GARDINER	250	40		44.2489	-69.8139	
1280	WFYC	MI	ALMA	1000	56		43.3689	-84.6053	
1280	WWTC	MN	MINNEAPOLIS	10000	15000		44.7883	-93.2150	
1280	KVXR	MN	MOORHEAD	5000	1000		46.8194	-96.7656	
1280	KDKD	MO	CLINTON	1000	58		38.3950	-93.7717	Silent
1280	KYRO	MO	TROY	660	45		39.0536	-90.9964	
1280	WSAT	NC	SALISBURY	1000	119		35.6792	-80.5069	
1280	WYAL	NC	SCOTLAND NECK	5000			36.1358	-77.4358	
1280	KCNI	NE	BROKEN BOW	1000			41.4086	-99.6744	
1280	KRZE	NM	FARMINGTON	5000	95		36.7300	-108.2297	
1280	KQLL	NV	HENDERSON	5000	28		36.2108	-115.1631	
1280	WADO	NY	NEW YORK	50000	7200		40.8267	-74.0756	
1280	WHTK	NY	ROCHESTER	5000	5000		43.0983	-77.5836	
1280	WONW	OH	DEFIANCE	1000	500		41.2789	-84.3972	
1280	KPRV	OK	POTEAU	1000	108		35.0153	-94.6517	
1280	KRVM	OR	EUGENE	5000	1500		44.1008	-123.0517	
1280	WBWX	PA	BERWICK	1000	164		41.0767	-76.2589	
1280	WHVR	PA	HANOVER	5000	500		39.8197	-77.0069	
1280	WUZZ	PA	NEW CASTLE	4900	1000		40.9539	-80.3181	
1280	WCMN	PR	ARECIBO	5000	1000		18.4811	-66.6878	
1280	WANS	SC	ANDERSON	5000	1000		34.5381	-82.6911	Silent
1280	WJAY	SC	MULLINS	4200	270		34.1917	-79.3153	
1280	WMCP	TN	COLUMBIA	5000	500		35.6189	-86.9811	
1280	WALI	TN	DAYTON	1000	310		35.4700	-85.0375	
1280	KSLI	TX	ABILENE	500	226		32.4417	-99.7189	
1280	KWHI	TX	BRENHAM	1000	72		30.1681	-96.4222	
1280	KMFR	TX	PEARSALL	460	190		28.8869	-99.1111	
1280	KZNS	UT	SALT LAKE CITY	50000	670		40.8519	-111.9681	
1280	WYVE	VA	WYTHEVILLE	2500	164		36.9661	-81.0814	
1280	KLDY	WA	LACEY	1000	500		47.0622	-122.8303	
1280	KZFS	WA	SPOKANE	5000	125		47.6075	-117.3611	
1280	KIT	WA	YAKIMA	5000	1000		46.5719	-120.4947	
1280	WNAM	WI	NEENAH-MENASHA	5000	5000		44.1003	-88.5339	
1290	WOPP	AL	OPP	2500	500		31.2908	-86.2308	
1290	WBTG	AL	SHEFFIELD	1000	79		34.7742	-87.6706	
1290	WYEA	AL	SYLACAUGA	1000	50		33.1954	-86.2339	
1290	KDMS	AR	EL DORADO	500	120		33.2372	-92.6650	
1290	KUOA	AR	SILOAM SPRINGS	5000	31		36.1911	-94.5661	
1290	KCUB	AZ	TUCSON	1000	1000		32.2769	-110.9806	
1290	KPAY	CA	CHICO	5000	5000		39.7106	-121.7878	
1290	KAZA	CA	GILROY	1500	19		36.9636	-121.4894	
1290	KKDD	CA	SAN BERNARDINO	5000	5000		34.1242	-117.2372	
1290	KZSB	CA	SANTA BARBARA	500	122		34.4186	-119.6861	
1290	WNWW	CT	WEST HARTFORD	490	11		41.7967	-72.7972	
1290	WWTX	DE	WILMINGTON	2500	32		39.7342	-75.5289	
1290	WPCF	FL	PANAMA CITY BEACH	270	55		30.1789	-85.7819	
1290	WJNO	FL	WEST PALM BEACH	10000	4900		26.7639	-80.2047	
1290	WCHK	GA	CANTON	10000	500		34.2522	-84.4636	
1290	WTKS	GA	SAVANNAH	5300	5000		32.0892	-81.1461	
1290	KOUU	ID	POCATELLO	50000	24		42.9578	-112.4294	
1290	WIRL	IL	PEORIA	5000	5000		40.6233	-89.5908	
1290	KMMM	KS	PRATT	5000	500		37.6428	-98.6775	
1290	WCBL	KY	BENTON	5000	53		36.8586	-88.3364	
1290	WKLB	KY	MANCHESTER	5000	34		37.1375	-83.7806	
1290	KJEF	LA	JENNINGS	1000	280		30.2106	-92.6653	
1290	WNIL	MI	NILES	500	44		41.8228	-86.2842	
1290	WLBY	MI	SALINE	500	26		42.2047	-83.7886	
1290	KBMO	MN	BENSON	330	24		45.3183	-95.5633	
1290	KALM	MO	THAYER	1000	56		36.5564	-91.5514	
1290	WJBI	MS	BATESVILLE	730	91		34.3036	-89.9831	
1290	WTYL	MS	TYLERTOWN	1000			31.1306	-90.1369	
1290	KGVO	MT	MISSOULA		5000		46.8297	-114.0792	
1290	KGVO	MT	MISSOULA	5000			46.8297	-114.0792	
1290	WHKY	NC	HICKORY	50000	1000		35.7264	-81.3006	
1290	WJCV	NC	JACKSONVILLE	5000	47		34.7661	-77.3911	
1290	WXKL	NC	SANFORD	1000	40		35.4503	-79.1583	
1290	KOIL	NE	OMAHA	5000	5000		41.1889	-96.0058	
1290	WKBK	NH	KEENE	5000	5000		42.9461	-72.3092	
1290	WNBF	NY	BINGHAMTON	9300	5000		42.0581	-75.9542	
1290	WLYV	OH	BELLAIRE	1000	33		40.0358	-80.7711	
1290	WHIO	OH	DAYTON	5000	5000		39.6789	-84.1303	
1290	KUMA	OR	PENDLETON	5000	5000		45.6736	-118.7467	
1290	WFBG	PA	ALTOONA	5000	1000		40.4556	-78.3972	
1290	WPVD	RI	PROVIDENCE	10000	10000		41.8558	-71.4447	
1290	WWHM	SC	SUMTER	1000	12		33.9239	-80.2867	
1290	KIVY	TX	CROCKETT	2500	175		31.3056	-95.4517	
1290	KRGE	TX	WESLACO	5000	5000		26.2100	-97.9092	
1290	KWFS	TX	WICHITA FALLS	5000	73		33.9606	-98.5617	
1290	WDZY	VA	COLONIAL HEIGHTS	25000	41		37.2583	-77.3944	
1290	WZTI	WI	GREENFIELD	5000			42.9197	-87.9881	
1290	WZTI	WI	GREENFIELD		5000		42.9197	-87.9881	
1290	WKLJ	WI	SPARTA	5000	59		43.9683	-90.8597	
1290	WVOW	WV	LOGAN	5000	1000		37.8561	-81.9719	
1290	KOWB	WY	LARAMIE	5000	1000		41.2833	-105.5814	
1300	WBSA	AL	BOAZ	1000	37		34.2139	-86.1528	
1300	WTLS	AL	TALLASSEE	1200	18		32.5108	-85.8925	
1300	KSMD	AR	SEARCY	5000			35.2575	-91.7303	
1300	KROP	CA	BRAWLEY	1000	500		33.0111	-115.5211	
1300	KWRU	CA	FRESNO	5000	1000		36.7706	-119.7500	
1300	KPMO	CA	MENDOCINO	5000	77		39.3425	-123.7808	
1300	KAZN	CA	PASADENA	23000	4200		34.1189	-118.0817	
1300	KCSF	CO	COLORADO SPRINGS	5000	1000		38.8128	-104.8142	
1300	WAVZ	CT	NEW HAVEN	1000	1000		41.2878	-72.9467	
1300	WKQK	FL	COCOA BEACH	5000	1000		28.3439	-80.7683	Silent
1300	WFFG	FL	MARATHON	2500	2500		24.6911	-81.1083	
1300	WQBN	FL	TEMPLE TERRACE	5000	160		27.9475	-82.3958	
1300	WMTM	GA	MOULTRIE	5000	60		31.1700	-83.7472	
1300	WNEA	GA	NEWNAN	1000	50		33.3753	-84.7856	
1300	WJBB	GA	WINDER	650	50		33.9278	-83.7269	
1300	KGLO	IA	MASON CITY	5000	5000		43.0536	-93.2047	
1300	KLER	ID	OROFINO	5000	1000		46.4781	-116.2428	
1300	WRDZ	IL	LA GRANGE	4500			41.6747	-87.7625	
1300	WRDZ	IL	LA GRANGE		4000		41.6747	-87.7625	
1300	WFRX	IL	WEST FRANKFORT	1000	60		37.8844	-88.9289	
1300	WBZQ	IN	HUNTINGTON	500	19		40.8753	-85.4742	
1300	WLXG	KY	LEXINGTON	2500	1000		38.0972	-84.5292	
1300	KSYB	LA	SHREVEPORT	5000	30		32.5300	-93.8044	
1300	WJDA	MA	QUINCY	1000	72		42.2597	-70.9767	
1300	WJZ	MD	BALTIMORE	5000	5000		39.3333	-76.7703	
1300	WOOD	MI	GRAND RAPIDS	20000	20000		42.7561	-85.6567	
1300	KPMI	MN	BEMIDJI	2500	600		47.4422	-94.8658	
1300	WQPM	MN	PRINCETON	1000	83		45.5528	-93.5817	
1300	KMMO	MO	MARSHALL	1000	68		39.1342	-93.2219	
1300	WOAD	MS	JACKSON	3600	730		32.3867	-90.1631	
1300	WSSG	NC	GOLDSBORO	1000	49		35.4022	-78.0222	
1300	WLNC	NC	LAURINBURG	500	74		34.7833	-79.4394	
1300	WSYD	NC	MOUNT AIRY	5000	1000		36.5033	-80.5931	
1300	KBRL	NE	MCCOOK	5000	136		40.1919	-100.6517	
1300	WPNH	NH	PLYMOUTH	5000	82		43.7756	-71.7056	
1300	WIMG	NJ	EWING	3200	1300		40.2878	-74.8731	
1300	KCMY	NV	CARSON CITY	5000	120		39.1661	-119.7258	
1300	WOSW	NY	FULTON	1000	40		43.2947	-76.4431	
1300	WXRL	NY	LANCASTER	5000	2500		42.8825	-78.6314	
1300	WGDJ	NY	RENSSELAER	10000	8000		42.5897	-73.7436	
1300	WJMO	OH	CLEVELAND	5000	5000		41.3411	-81.7417	
1300	WMVO	OH	MOUNT VERNON	410	51		40.4047	-82.4397	
1300	KAKC	OK	TULSA	5000	1000		35.9944	-95.8575	
1300	KAPL	OR	PHOENIX	20000			42.2956	-122.8042	
1300	KAPL	OR	PHOENIX		5000		42.2956	-122.8042	
1300	KACI	OR	THE DALLES	1000	13		45.5817	-121.1314	
1300	WWCH	PA	CLARION	850	28		41.1992	-79.3569	
1300	WODS	PA	WEST HAZLETON		500		40.9406	-76.0019	
1300	WODS	PA	WEST HAZLETON	5000			40.9406	-76.0019	
1300	WTIL	PR	MAYAGUEZ	5000	800		18.1547	-67.1522	
1300	WCKI	SC	GREER	1000	94		34.9275	-82.2617	
1300	KOLY	SD	MOBRIDGE	5000	111		45.5353	-100.3458	
1300	WMTN	TN	MORRISTOWN	5000	96		36.2069	-83.3331	
1300	WNQM	TN	NASHVILLE	50000	5000		36.2083	-86.8939	
1300	KVET	TX	AUSTIN	5000	1000		30.3750	-97.7161	
1300	KKUB	TX	BROWNFIELD	1000	120		33.1803	-102.2469	
1300	KLAR	TX	LAREDO	1000	80		27.5292	-99.5208	
1300	KHTW	TX	LUMBERTON	2000	270		30.2322	-94.2114	Silent
1300	WKCY	VA	HARRISONBURG	6400	5		38.4639	-78.8069	
1300	KKOL	WA	SEATTLE	50000	3200		47.6553	-122.5183	
1300	WFGM	WV	MORGANTOWN	2500	44		39.6278	-79.9697	
1300	WJYP	WV	ST. ALBANS	1000	49		38.3953	-81.8500	
1310	WHEP	AL	FOLEY	2500	43		30.4439	-87.6811	
1310	WJUS	AL	MARION	5000	33		32.6358	-87.3022	
1310	WAFN	AL	SOMERVILLE	1000	33		34.5403	-86.9042	
1310	KZYP	AR	MALVERN	1000			34.3736	-92.8300	
1310	KIHP	AZ	MESA	3400	260		33.3619	-111.9675	
1310	KKZI	CA	BARSTOW	5000	118		34.9144	-117.0175	
1310	KMKY	CA	OAKLAND	5000	5000		37.8242	-122.3194	
1310	KFKA	CO	GREELEY	5000	1000		40.3656	-104.7322	
1310	WICH	CT	NORWICH	5000	5000		41.5528	-72.0761	
1310	WYND	FL	DELAND	10400	115		28.9992	-81.2983	
1310	WAUC	FL	WAUCHULA	5000	500		27.5300	-81.8189	
1310	WJZA	GA	DECATUR	2500	31		33.7728	-84.2819	
1310	WOKA	GA	DOUGLAS	500	68		31.5233	-82.8728	
1310	WPCH	GA	WEST POINT	1000	25		32.8967	-85.1567	
1310	KOKX	IA	KEOKUK	1000	500		40.3806	-91.3525	
1310	KDLS	IA	PERRY	500	300		41.8328	-94.0375	
1310	KLIX	ID	TWIN FALLS	5000	2500		42.5517	-114.3675	
1310	WTLC	IN	INDIANAPOLIS	5000	1000		39.7189	-86.1758	
1310	KYUL	KS	SCOTT CITY	500	147		38.5264	-100.9117	
1310	WTTL	KY	MADISONVILLE	1000	40		37.3367	-87.5447	
1310	WDOC	KY	PRESTONSBURG	5000	25		37.6958	-82.7567	
1310	KMBS	LA	WEST MONROE	5000			32.4839	-92.1528	
1310	KMBS	LA	WEST MONROE		49		32.4839	-92.1528	
1310	WORC	MA	WORCESTER	5000	1000		42.2219	-71.8172	
1310	WLOB	ME	PORTLAND	5000	5000		43.6894	-70.3347	
1310	WDTW	MI	DEARBORN	5000	5000		42.2639	-83.2544	
1310	WCCW	MI	TRAVERSE CITY	15000	7500		44.6769	-85.6656	
1310	KGLB	MN	GLENCOE	2500	270		44.7781	-94.1278	
1310	KZRG	MO	JOPLIN	5000	1000		37.1175	-94.5447	
1310	KEIN	MT	GREAT FALLS	5000	1000		47.5222	-111.3883	
1310	WISE	NC	ASHEVILLE	5000	1000		35.6192	-82.5725	
1310	WGSP	NC	CHARLOTTE	5000	240		35.2564	-80.8644	
1310	WTIK	NC	DURHAM	5000	1000		36.0250	-78.9022	
1310	KNOX	ND	GRAND FORKS	5000	5000		47.8442	-97.0250	
1310	KGMT	NE	FAIRBURY	500	95		40.1161	-97.1514	
1310	WADB	NJ	ASBURY PARK	2500	1000		40.2297	-74.0908	
1310	WEMG	NJ	CAMDEN	1000	250		39.9578	-75.1150	
1310	WXMC	NJ	PARSIPPANY-TROY HILL	1000	88		40.8642	-74.3517	
1310	KKNS	NM	CORRALES	5000	82		35.1322	-106.6217	
1310	WOKR	NY	CANANDAIGUA	1000	1000		42.8889	-77.3192	
1310	WRVP	NY	MOUNT KISCO	5000	33		41.1936	-73.7394	
1310	WTLB	NY	UTICA	5000	500		43.0567	-75.2783	
1310	WDPN	OH	ALLIANCE	1000	480		40.9261	-81.1281	
1310	KNPT	OR	NEWPORT	5000	1000		44.6278	-123.9875	
1310	WBFD	PA	BEDFORD	1000	85		40.0430	-78.5036	
1310	WTZN	PA	TROY	1000	72		41.7808	-76.8192	
1310	WICU	PA	WARREN	5000	94		41.8139	-79.1678	
1310	WDXI	TN	JACKSON	5000	1000		35.6639	-88.8222	Silent
1310	KZIP	TX	AMARILLO	1000	88		35.1839	-101.9697	
1310	KTCK	TX	DALLAS	25000	5000		32.9447	-96.9403	
1310	KAHL	TX	SAN ANTONIO	5000	236		29.4147	-98.3433	
1310	WDCT	VA	FAIRFAX	5000	500		38.8522	-77.3158	
1310	WGH	VA	NEWPORT NEWS	20000	5000		37.0453	-76.4483	
1310	KZXR	WA	PROSSER	5000	66		46.2342	-119.8136	
1310	WIBA	WI	MADISON	5000	5000		42.9994	-89.4297	
1310	WSLW	WV	WHITE SULPHUR SPRING	5000			37.8047	-80.3508	
1320	WENN	AL	BIRMINGHAM	5000	111		33.5614	-86.8603	Silent
1320	WDSA	AL	DOTHAN	1000	92		31.2483	-85.3889	
1320	KWHN	AR	FORT SMITH	5000	5000		35.4169	-94.3650	
1320	KRLW	AR	WALNUT RIDGE	1000	152		36.0661	-90.9400	
1320	KOFA	AZ	YUMA	730	106		32.6897	-114.5001	
1320	KSDT	CA	HEMET	500	300		33.7497	-116.9981	
1320	KKSM	CA	OCEANSIDE	500	500		33.2022	-117.3381	
1320	KIFM	CA	WEST SACRAMENTO	5000	5000		38.7117	-121.3289	
1320	WATR	CT	WATERBURY	5000	1000		41.5367	-73.0311	
1320	WLQY	FL	HOLLYWOOD	5000	5000		26.0314	-80.2783	
1320	WJNJ	FL	JACKSONVILLE	16000	80		30.3286	-81.6950	
1320	WJNJ	FL	JACKSONVILLE	50000	5000		30.2950	-81.7425	
1320	WDIZ	FL	VENICE	5000	1000		27.1050	-82.3997	
1320	KNIA	IA	KNOXVILLE	500	222		41.3306	-93.1094	
1320	KMAQ	IA	MAQUOKETA	500	135		42.0906	-90.6286	
1320	WKAN	IL	KANKAKEE	1000	500		41.1356	-87.8194	
1320	KLWN	KS	LAWRENCE	500	250		38.9347	-95.2867	
1320	WBRT	KY	BARDSTOWN	1000	44		37.8192	-85.4861	
1320	WCVG	KY	COVINGTON	500			39.0456	-84.5083	
1320	WCVG	KY	COVINGTON		430		39.0456	-84.5083	
1320	WNGO	KY	MAYFIELD	1000	97		36.7603	-88.6389	
1320	KNCB	LA	VIVIAN	5000	57		32.9022	-93.9828	
1320	WARA	MA	ATTLEBORO	5000	5000		41.9592	-71.3269	
1320	WJKI	MD	SALISBURY	1000	28		38.3608	-75.6167	
1320	WILS	MI	LANSING	25000	1900		42.6219	-84.6439	
1320	WDMJ	MI	MARQUETTE	5000	135		46.5453	-87.4444	
1320	KOZY	MN	GRAND RAPIDS	5000	5000		47.1728	-93.4528	
1320	KSIV	MO	CLAYTON		270		38.6072	-90.3539	
1320	KSIV	MO	CLAYTON	4600			38.6072	-90.3539	
1320	WRJW	MS	PICAYUNE	5000	75		30.5183	-89.6447	
1320	WAGY	NC	FOREST CITY	1000	30		35.3544	-81.8795	
1320	WCOG	NC	GREENSBORO	5000	5000		36.1503	-79.9133	
1320	WKRK	NC	MURPHY	5000	62		35.1117	-84.0086	
1320	KHRT	ND	MINOT	2500	310		48.1967	-101.2333	
1320	WDER	NH	DERRY	10000	600		42.8669	-71.2883	
1320	WLOH	OH	LANCASTER	500	16		39.7036	-82.5536	
1320	WOBL	OH	OBERLIN	1000	1000		41.2681	-82.2111	
1320	KCLI	OK	CLINTON	1000	108		35.4833	-98.9817	
1320	WTKZ	PA	ALLENTOWN	750	195		40.5925	-75.4783	
1320	WGET	PA	GETTYSBURG	1000	500		39.8417	-77.2236	
1320	WJAS	PA	PITTSBURGH	7000	3300		40.4794	-79.9033	
1320	WSKN	PR	SAN JUAN	5000	2300		18.3833	-66.0669	
1320	WISW	SC	COLUMBIA	5000	2500		34.0044	-81.0708	
1320	KELO	SD	SIOUX FALLS	5000	5000		43.4881	-96.6372	
1320	WGOC	TN	KINGSPORT	5000			36.5533	-82.4828	
1320	WGOC	TN	KINGSPORT		500		36.5533	-82.4828	
1320	WMSR	TN	MANCHESTER	5000	79		35.4675	-86.0950	
1320	KVMC	TX	COLORADO CITY	1000			32.3875	-100.8925	
1320	KXYZ	TX	HOUSTON	10000	5000		29.7108	-95.1750	
1320	KNIT	UT	SALT LAKE CITY	730	730		40.6658	-111.9072	
1320	WVGM	VA	LYNCHBURG	1000	24		37.4269	-79.1239	
1320	WVNZ	VA	RICHMOND	5000	8		37.4667	-77.4522	
1320	WCVR	VT	RANDOLPH	1000	66		43.9375	-72.6364	
1320	KXRO	WA	ABERDEEN	5000	1000		46.9575	-123.8094	
1320	KGDC	WA	WALLA WALLA	1000	66		46.0236	-118.3547	
1320	WFHR	WI	WISCONSIN RAPIDS	5000	500		44.4156	-89.8350	
1330	KXXJ	AK	JUNEAU	10000	3000		58.3014	-134.4406	
1330	KWKW	CA	LOS ANGELES	5000	5000		34.0194	-118.3456	
1330	KLBS	CA	LOS BANOS	420	5000		37.0975	-120.8308	
1330	KJPR	CA	SHASTA LAKE CITY	1000	1000		40.6800	-122.2669	
1330	WJNX	FL	FORT PIERCE	5000	1000		27.4556	-80.3672	
1330	WWAB	FL	LAKELAND	1000	118		28.0444	-81.9744	
1330	WEBY	FL	MILTON	25000	79		30.6200	-87.0225	
1330	WCVC	FL	TALLAHASSEE	3200	26		30.5094	-84.3353	
1330	WLBB	GA	CARROLLTON	1000	34		33.5714	-85.0506	
1330	WMLT	GA	DUBLIN	1000	12		32.5636	-82.8717	
1330	WGTJ	GA	MURRAYVILLE	1000			34.3711	-83.9464	
1330	KPTY	IA	WATERLOO	5000	5000		42.4669	-92.2664	
1330	WKTA	IL	EVANSTON	5000	110		42.1394	-87.8853	
1330	WRAM	IL	MONMOUTH	1000	50		40.9497	-90.5719	
1330	WNTA	IL	ROCKFORD	1000	91		42.2256	-89.0469	
1330	WBGW	IN	EVANSVILLE	5000	1000		38.0525	-87.5953	
1330	WTRE	IN	GREENSBURG	500	33		39.3281	-85.5017	
1330	KNSS	KS	WICHITA	5000	5000		37.7131	-97.2475	
1330	WKDP	KY	CORBIN	5000	16		36.9389	-84.0789	
1330	KVOL	LA	LAFAYETTE	5000	1000		30.2414	-92.0586	
1330	WRCA	MA	WATERTOWN	25000	17000		42.2889	-71.1892	
1330	WHGM	MD	HAVRE DE GRACE	1000	18		39.5653	-76.1189	
1330	WHGM	MD	HAVRE DE GRACE	5000	500		39.5653	-76.1189	
1330	WTRX	MI	FLINT	5000	1000		42.9736	-83.6500	
1330	WLOL	MN	MINNEAPOLIS	9700	5100		44.7839	-93.3439	
1330	WNIX	MS	GREENVILLE	3800	55		33.4100	-91.0175	
1330	KGAK	NM	GALLUP	5000	1000		35.5428	-108.7364	
1330	WWRV	NY	NEW YORK	10000	3800		40.8450	-74.0200	
1330	WEBO	NY	OWEGO	5000	36		42.0925	-76.2567	
1330	WHAZ	NY	TROY	1000	49		42.7764	-73.6861	
1330	WGFT	OH	CAMPBELL	500			41.0892	-80.6153	
1330	WFIN	OH	FINDLAY	1000	79		41.0086	-83.6353	
1330	WYPC	OH	WELLSTON	500	50		39.1061	-82.5789	
1330	WINT	OH	WILLOUGHBY	500	42		41.6492	-81.4236	
1330	WFNN	PA	ERIE	5000	5000		41.9922	-80.0289	
1330	WENA	PR	YAUCO	2000	1400		18.0344	-66.8633	
1330	WPJS	SC	CONWAY	3200	23		33.8536	-79.0206	
1330	WYRD	SC	GREENVILLE	5000	5000		34.8553	-82.4239	
1330	WAEW	TN	CROSSVILLE	1000	35		35.9503	-85.0358	
1330	KTON	TX	CAMERON	2400	130		31.1122	-97.2967	
1330	KSWA	TX	GRAHAM	500	51		33.1269	-98.5931	
1330	KINE	TX	KINGSVILLE	1000	280		27.6100	-97.7950	
1330	KCKM	TX	MONAHANS	12000	1000		31.6458	-103.0011	
1330	KGLD	TX	TYLER	1000	77		32.3764	-95.2653	
1330	WBTM	VA	DANVILLE	5000	1000		36.6072	-79.4336	
1330	WRAA	VA	LURAY	1000	26		38.6594	-78.4911	
1330	WHNK	VA	MARION	1000			36.8561	-81.5050	
1330	WESR	VA	ONLEY-ONANCOCK	5000	51		37.7173	-75.6833	
1330	KGRG	WA	ENUMCLAW	500	26		47.2147	-121.9719	
1330	KYOZ	WA	SPOKANE	5000	23		47.6158	-117.3650	
1330	WHBL	WI	SHEBOYGAN	5000	1000		43.7206	-87.7344	
1330	WETZ	WV	NEW MARTINSVILLE	1000	59		39.6575	-80.8594	
1330	KOVE	WY	LANDER	5000	250		42.8428	-108.7447	
1340	WFMH	AL	CULLMAN	670	670		34.1803	-86.8664	
1340	WSBM	AL	FLORENCE	1000	1000		34.7972	-87.6650	
1340	WMHZ	AL	HOLT	1000	1000		33.2144	-87.4894	
1340	WJAM	AL	SELMA	1000	1000		32.4253	-86.9964	
1340	WFEB	AL	SYLACAUGA	1000	1000		33.1711	-86.2325	
1340	KBTA	AR	BATESVILLE	1000	1000		35.7442	-91.6392	
1340	KQIS	AR	BETHEL HEIGHTS	1000	1000		36.2119	-94.1272	
1340	KZNG	AR	HOT SPRINGS	1000	1000		34.4953	-93.0242	
1340	KCAT	AR	PINE BLUFF	1000	1000		34.2131	-92.0314	
1340	KIKO	AZ	APACHE JUNCTION	1000	930		33.3822	-111.5358	
1340	KPGE	AZ	PAGE	1000	1000		36.9056	-111.4572	
1340	KATA	CA	ARCATA	1000	1000		40.8536	-124.0836	
1340	KWXY	CA	CATHEDRAL CITY	1000	1000		33.8019	-116.4622	
1340	KCBL	CA	FRESNO	1000	1000		36.7642	-119.7856	
1340	KVGC	CA	JACKSON	440	250		38.3558	-120.7689	
1340	KOMY	CA	LA SELVA BEACH	1000	850		36.9619	-121.9808	
1340	KTPI	CA	MOJAVE	1000	1000		35.0397	-118.1492	
1340	KTOX	CA	NEEDLES	1000	1000		34.8528	-114.6219	
1340	KPYV	CA	OROVILLE	1000	1000		39.5089	-121.5983	
1340	KYNS	CA	SAN LUIS OBISPO	790	790		35.2342	-120.6758	
1340	KCLU	CA	SANTA BARBARA	650	650		34.4186	-119.6861	
1340	KDCO	CO	DENVER	1000	1000		39.6833	-105.0067	
1340	KTMM	CO	GRAND JUNCTION	1000	1000		39.1264	-108.6367	
1340	KGKG	CO	SALIDA	1000	1000		38.5319	-106.0150	
1340	WYBC	CT	NEW HAVEN	1000	880		41.2925	-72.9533	
1340	WYCB	DC	WASHINGTON	1000	1000		38.9553	-77.0042	
1340	WTAN	FL	CLEARWATER	1000	1000		27.9725	-82.7967	
1340	WWFL	FL	CLERMONT	1000	1000		28.5831	-81.7053	
1340	WROD	FL	DAYTONA BEACH	1000	1000		29.1886	-81.0078	
1340	WDSR	FL	LAKE CITY	1000	1000		30.1556	-82.6372	
1340	WPBR	FL	LANTANA	810	810		26.6200	-80.0808	
1340	WTYS	FL	MARIANNA	780	780		30.7633	-85.2311	
1340	WITS	FL	SEBRING	1000	1000		27.5083	-81.4222	
